Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
1,-1,734,709,0.86832,0.49305,0.00858307,0.0815392,55,0.281811,0.0224113
2,-1,690,667,0.956535,0.491619,0.00762939,0.0810623,55,0.252247,0.0228882
3,0,663,681,1.01089,0.495434,0.00810623,0.082016,55,0.258923,0.0267029
4,0,681,643,0.977516,0.489235,0.00667572,0.0810623,55,0.258446,0.0238419
5,0,686,676,0.979424,0.477791,0.00858307,0.0829697,55,0.260353,0.0238419
6,0,744,678,0.832558,0.511169,0.00858307,0.0905991,55,0.297546,0.0238419
7,0,705,678,0.905991,0.512123,0.00762939,0.0991821,55,0.275612,0.0247955
8,0,655,686,1.02043,0.504494,0.0104904,0.218391,55,0.266075,0.0238419
9,0,707,691,0.902176,0.511169,0.00953674,0.218391,55,0.275612,0.0257492
10,0,655,629,1.02139,0.504494,0.0104904,0.219345,55,0.265121,0.0247955
11,0,872,627,0.519753,0.626564,0.00858307,0.260353,55,0.349998,0.0314713
12,0,635,585,0.738144,0.835419,0.0324249,0.354767,55,0.476837,0.0419617
13,0,661,736,0.713348,0.797272,0.0133514,0.360489,55,0.4673,0.038147
14,0,764,700,0.749588,0.558853,0.0114441,0.242233,55,0.310898,0.0267029
15,0,629,686,1.10054,0.488281,0.0152588,0.219345,55,0.270844,0.0209808
16,0,625,664,1.10626,0.492096,0.00762939,0.221252,55,0.265121,0.0247955
17,0,661,638,1.02997,0.480652,0.00762939,0.213623,55,0.261307,0.0247955
18,0,695,700,0.932693,0.505447,0.00953674,0.0896454,55,0.268936,0.0247955
19,0,726,690,0.66185,0.715256,0.0114441,0.144958,55,0.406265,0.038147
20,0,686,655,0.980377,0.476837,0.0114441,0.0858307,55,0.261307,0.0209808
21,0,686,678,0.982285,0.47493,0.00953674,0.0896454,55,0.259399,0.0209808
22,0,694,684,0.974655,0.465393,0.00953674,0.082016,55,0.263214,0.0209808
23,-1,687,642,0.993729,0.461578,0.00953674,0.0782013,55,0.253677,0.0190735
24,-1,665,658,0.993729,0.509262,0.00953674,0.087738,55,0.263214,0.0247955
25,-1,665,650,1.03378,0.469208,0.00762939,0.087738,55,0.265121,0.0209808
26,0,689,663,0.999451,0.450134,0.00762939,0.0858307,55,0.257492,0.0209808
27,0,689,673,0.967026,0.482559,0.00953674,0.0896454,55,0.261307,0.0209808
28,0,686,679,0.980377,0.476837,0.00762939,0.0839233,55,0.259399,0.0190735
29,0,667,699,0.999451,0.499725,0.00762939,0.087738,55,0.263214,0.0267029
30,0,762,684,0.778198,0.534058,0.00762939,0.102997,55,0.293732,0.0228882
31,0,697,679,0.957489,0.476837,0.00762939,0.0915527,55,0.255585,0.0228882
32,0,672,656,0.984192,0.50354,0.00762939,0.217438,55,0.267029,0.0228882
33,0,665,665,1.01089,0.492096,0.00762939,0.213623,55,0.259399,0.0267029
34,0,680,649,0.980377,0.488281,0.00762939,0.202179,55,0.259399,0.0228882
35,0,695,692,0.961304,0.476837,0.00762939,0.209808,55,0.255585,0.0228882
36,0,665,653,1.00708,0.495911,0.00762939,0.209808,55,0.267029,0.0228882
37,0,661,644,1.02234,0.488281,0.00762939,0.209808,55,0.259399,0.0228882
38,0,675,672,0.991821,0.488281,0.00762939,0.213623,55,0.259399,0.0228882
39,0,704,652,0.926971,0.492096,0.00762939,0.213623,55,0.274658,0.0228882
40,0,677,675,0.991821,0.484467,0.00762939,0.209808,55,0.25177,0.0267029
41,0,668,646,1.01471,0.480652,0.00762939,0.217438,55,0.259399,0.0267029
42,0,689,666,0.976562,0.473022,0.00762939,0.209808,55,0.255585,0.0228882
43,0,740,693,0.793457,0.556946,0.00762939,0.236511,55,0.301361,0.0267029
44,0,680,662,0.732422,0.736237,0.0152588,0.328064,55,0.434875,0.038147
45,0,834,691,0.534058,0.663757,0.0114441,0.118256,55,0.362396,0.0343323
46,0,665,696,0.999451,0.50354,0.0152588,0.0915527,55,0.274658,0.0228882
47,0,746,647,0.713348,0.62561,0.0114441,0.106812,55,0.331879,0.0267029
48,0,647,667,1.01471,0.530243,0.0114441,0.0991821,55,0.270844,0.0267029
49,0,728,677,0.785828,0.587463,0.00762939,0.106812,55,0.320435,0.0267029
50,-1.07081,748,695,0.526428,0.808716,0.0190735,0.152588,55,0.457764,0.038147
51,-3.44887,742,669,0.728607,0.617981,0.0114441,0.110626,55,0.339508,0.0305176
52,-5.9018,658,721,0.801086,0.717163,0.0114441,0.133514,56,0.411987,0.0343323
53,-4.7856,688,699,0.900269,0.553131,0.00762939,0.0953674,55,0.297546,0.0228882
54,-1.76078,657,661,1.03378,0.488281,0.0114441,0.087738,55,0.274658,0.0228882
55,-1.3171,665,662,0.823975,0.679016,0.0114441,0.286102,56,0.396729,0.0305176
56,-4.11976,661,705,0.812531,0.69809,0.00762939,0.301361,55,0.404358,0.0343323
57,-5.99986,720,700,0.782013,0.606537,0.0038147,0.25177,57,0.335693,0.0305176
58,-4.16908,740,696,0.762939,0.587463,0.0038147,0.25177,55,0.320435,0.0267029
59,-1.34483,644,640,0.88501,0.667572,0.0038147,0.286102,54,0.38147,0.0305176
60,0,652,660,1.02997,0.50354,0.0152588,0.0839233,55,0.274658,0.0228882
61,0,648,659,1.00708,0.534058,0.00762939,0.0915527,55,0.289917,0.0228882
62,0,682,616,0.946045,0.518799,0.00762939,0.0991821,55,0.282288,0.0228882
63,0,704,716,0.823975,0.595093,0.00762939,0.106812,55,0.335693,0.0305176
64,0,762,654,0.762939,0.549316,0.00762939,0.0991821,55,0.305176,0.0228882
65,0,744,702,0.541687,0.801086,0.0152588,0.152588,55,0.450134,0.038147
66,0,655,684,0.839233,0.686646,0.0152588,0.25177,55,0.404358,0.0305176
67,0,665,658,1.00708,0.495911,0.00762939,0.205994,55,0.282288,0.0152588
68,0,658,694,1.0376,0.480652,0.00762939,0.221252,55,0.259399,0.0228882
69,0,675,631,1.00708,0.473022,0.0152588,0.213623,55,0.259399,0.0228882
70,0,720,684,0.793457,0.595093,0.0152588,0.25177,55,0.343323,0.0228882
71,0,658,700,1.02234,0.495911,0.00762939,0.213623,55,0.259399,0.0228882
72,0,550,570,1.06049,0.75531,0.0152588,0.114441,55,0.434875,0.038147
73,0,645,585,0.75531,0.793457,0.0152588,0.152588,55,0.434875,0.038147
74,0,675,581,0.915527,0.564575,0.00762939,0.106812,55,0.305176,0.0305176
75,0,668,671,0.793457,0.701904,0.0152588,0.0991821,55,0.404358,0.0305176
76,0,661,642,0.999451,0.511169,0.00762939,0.0915527,55,0.282288,0.0228882
77,-1,630,631,1.04523,0.541687,0.0152588,0.0991821,55,0.289917,0.0228882
78,-1,648,650,0.938416,0.602722,0.0152588,0.0915527,55,0.305176,0.0228882
79,-1,748,671,0.663757,0.671387,0.0152588,0.106812,55,0.343323,0.0305176
80,0,700,670,0.587463,0.839233,0.00762939,0.152588,55,0.50354,0.038147
81,0,744,658,0.762939,0.579834,0.0152588,0.114441,55,0.320435,0.0228882
82,0,682,626,1.00708,0.457764,0.00762939,0.0915527,55,0.267029,0.0228882
83,0,636,665,1.06049,0.511169,0.00762939,0.0915527,55,0.282288,0.0228882
84,0,665,655,1.00708,0.495911,0.00762939,0.0915527,55,0.267029,0.0228882
85,0,665,632,1.01471,0.488281,0.0152588,0.205994,55,0.259399,0.0228882
86,0,672,711,0.991821,0.495911,0.00762939,0.213623,55,0.267029,0.0228882
87,0,642,642,1.04523,0.511169,0.00762939,0.213623,55,0.274658,0.0305176
88,0,740,688,0.740051,0.610352,0.00762939,0.259399,55,0.335693,0.0305176
89,0,652,640,1.0376,0.495911,0.00762939,0.213623,55,0.259399,0.0228882
90,0,658,649,1.02997,0.488281,0.00762939,0.205994,55,0.267029,0.0228882
91,0,645,688,1.04523,0.50354,0.00762939,0.221252,55,0.267029,0.0228882
92,0,642,693,1.05286,0.50354,0.00762939,0.221252,55,0.267029,0.0228882
93,0,639,643,1.06812,0.495911,0.00762939,0.221252,55,0.267029,0.0228882
94,0,652,661,1.02997,0.50354,0.00762939,0.213623,55,0.259399,0.0305176
95,0,720,676,0.808716,0.579834,0.0152588,0.244141,55,0.320435,0.0228882
96,0,679,629,0.816345,0.656128,0.0152588,0.267029,55,0.350952,0.038147
97,0,740,639,0.793457,0.556946,0.0152588,0.244141,55,0.305176,0.0305176
98,0,675,670,0.999451,0.480652,0.00762939,0.213623,55,0.259399,0.0228882
99,0,682,663,0.938416,0.526428,0.00762939,0.106812,55,0.297546,0.0305176
100,0,686,642,0.946045,0.511169,0.00762939,0.114441,55,0.297546,0.0228882
101,0,624,673,1.08337,0.518799,0.00762939,0.106812,55,0.289917,0.0228882
102,0,682,672,0.976562,0.488281,0.00762939,0.0991821,55,0.259399,0.0228882
103,0,679,691,0.953674,0.518799,0.00762939,0.114441,55,0.297546,0.0305176
104,-1,679,695,0.976562,0.495911,0.00762939,0.0991821,55,0.259399,0.0228882
105,-1,645,645,1.04523,0.50354,0.00762939,0.0915527,55,0.259399,0.0305176
106,-1,661,668,1.01471,0.495911,0.00762939,0.0915527,55,0.25177,0.0305176
107,0,682,655,0.930786,0.534058,0.00762939,0.0915527,55,0.267029,0.0228882
108,0,682,675,0.999451,0.465393,0.00762939,0.0991821,55,0.259399,0.0228882
109,0,712,721,0.87738,0.526428,0.00762939,0.0991821,55,0.289917,0.0228882
110,0,655,676,1.02997,0.495911,0.00762939,0.0991821,55,0.267029,0.0228882
111,0,744,679,0.770569,0.572205,0.00762939,0.0991821,55,0.312805,0.0228882
112,0,624,676,0.602722,0.999451,0.00762939,0.205994,55,0.564575,0.0534058
113,0,712,679,0.88501,0.518799,0.00762939,0.213623,55,0.267029,0.0228882
114,0,740,634,0.793457,0.556946,0.00762939,0.25177,55,0.305176,0.0228882
115,0,655,669,1.02234,0.50354,0.0152588,0.213623,55,0.267029,0.0228882
116,0,679,670,1.00708,0.465393,0.0152588,0.198364,55,0.259399,0.0228882
117,0,655,679,1.0376,0.488281,0.00762939,0.221252,55,0.267029,0.0228882
118,0,661,673,0.915527,0.595093,0.00762939,0.221252,55,0.335693,0.0228882
119,0,689,681,0.961304,0.488281,0.00762939,0.213623,55,0.25177,0.0228882
120,0,736,682,0.801086,0.556946,0.0152588,0.236511,55,0.305176,0.0228882
121,0,682,716,0.976562,0.488281,0.00762939,0.213623,55,0.259399,0.0228882
122,0,665,687,0.907898,0.595093,0.0152588,0.213623,55,0.335693,0.0228882
123,0,668,661,0.999451,0.495911,0.00762939,0.221252,55,0.259399,0.0305176
124,0,668,639,1.00708,0.488281,0,0.228882,55,0.259399,0.0152588
125,0,753,653,0.732422,0.595093,0,0.259399,55,0.335693,0.0305176
126,0,744,740,0.747681,0.595093,0.0152588,0.259399,55,0.320435,0.0305176
127,0,668,685,1.02234,0.473022,0.0152588,0.213623,55,0.274658,0.0152588
128,0,668,650,1.02234,0.473022,0.0152588,0.213623,55,0.244141,0.0305176
129,0,697,682,0.930786,0.50354,0.0152588,0.213623,55,0.274658,0.0152588
130,0,675,692,1.00708,0.473022,0.0152588,0.213623,55,0.274658,0.0152588
131,0,704,712,0.930786,0.488281,0,0.106812,55,0.259399,0.0305176
132,0,720,681,0.869751,0.518799,0,0.106812,55,0.274658,0.0305176
133,0,736,707,0.854492,0.50354,0.0152588,0.106812,55,0.289917,0.0152588
134,0,697,693,0.961304,0.473022,0.0152588,0.0915527,55,0.259399,0.0152588
135,0,753,659,0.762939,0.564575,0.0152588,0.106812,55,0.335693,0.0152588
136,-1.57649,753,673,0.808716,0.518799,0,0.106812,56,0.289917,0.0152588
137,-4.54546,682,735,0.991821,0.473022,0.0152588,0.0915527,55,0.259399,0.0152588
138,-5.96317,762,727,0.778198,0.534058,0.0152588,0.106812,57,0.289917,0.0305176
139,-3.72205,655,648,1.0376,0.488281,0,0.0915527,55,0.259399,0.0152588
140,-1.15052,697,677,0.946045,0.488281,0.0152588,0.0915527,54,0.259399,0.0152588
141,-2.06886,753,675,0.762939,0.564575,0.0152588,0.244141,56,0.320435,0.0152588
142,-5.11134,655,677,1.05286,0.473022,0,0.213623,55,0.274658,0.0152588
143,-5.76103,668,709,0.991821,0.50354,0.0152588,0.213623,57,0.259399,0.0305176
144,-3.04994,689,647,0.961304,0.488281,0.0152588,0.228882,55,0.274658,0.0152588
145,-1.00789,682,698,0.976562,0.488281,0,0.213623,55,0.259399,0.0305176
146,0,682,651,0.976562,0.488281,0,0.0915527,55,0.259399,0.0305176
147,0,675,655,0.991821,0.488281,0,0.0915527,55,0.259399,0.0305176
148,0,675,681,0.991821,0.488281,0,0.106812,55,0.259399,0.0305176
149,0,689,683,0.930786,0.518799,0,0.106812,55,0.274658,0.0305176
150,0,736,715,0.839233,0.518799,0.0152588,0.0915527,55,0.289917,0.0152588
151,0,682,661,0.976562,0.488281,0,0.106812,55,0.244141,0.0305176
152,0,697,676,0.946045,0.488281,0,0.0915527,55,0.244141,0.0305176
153,0,682,650,0.976562,0.488281,0,0.0915527,55,0.259399,0.0305176
154,0,689,684,0.854492,0.595093,0.0152588,0.106812,55,0.335693,0.0305176
155,0,736,663,0.808716,0.549316,0.0152588,0.228882,55,0.305176,0.0305176
156,0,661,640,1.0376,0.473022,0.0152588,0.213623,55,0.259399,0.0152588
157,0,655,665,1.0376,0.488281,0,0.213623,55,0.259399,0.0152588
158,0,655,649,1.02234,0.50354,0,0.228882,55,0.259399,0.0305176
159,0,642,657,1.06812,0.488281,0.0152588,0.213623,55,0.259399,0.0305176
160,0,675,659,1.00708,0.473022,0.0152588,0.198364,55,0.259399,0.0152588
161,0,675,663,0.88501,0.595093,0.0152588,0.228882,55,0.320435,0.0305176
162,0,744,652,0.793457,0.549316,0.0152588,0.244141,55,0.320435,0.0152588
163,0,682,724,0.976562,0.488281,0.0152588,0.213623,55,0.259399,0.0152588
164,0,697,718,0.946045,0.488281,0,0.213623,55,0.259399,0.0305176
165,0,668,600,1.02234,0.473022,0,0.228882,55,0.244141,0.0305176
166,0,744,672,0.778198,0.564575,0.0152588,0.244141,55,0.305176,0.0305176
167,0,668,661,0.991821,0.50354,0.0152588,0.213623,55,0.274658,0.0152588
168,0,682,646,0.976562,0.488281,0,0.213623,55,0.259399,0.0305176
169,0,682,679,0.869751,0.595093,0.0152588,0.106812,55,0.320435,0.0305176
170,0,682,652,0.854492,0.610352,0,0.12207,55,0.335693,0.0305176
171,0,704,699,0.946045,0.473022,0.0152588,0.0915527,55,0.259399,0.0152588
172,0,697,677,0.961304,0.473022,0.0152588,0.0915527,55,0.259399,0.0152588
173,0,682,681,0.976562,0.488281,0.0152588,0.106812,55,0.259399,0.0152588
174,-1,682,709,0.991821,0.473022,0.0152588,0.0915527,55,0.259399,0.0152588
175,-1,682,646,0.961304,0.50354,0,0.106812,55,0.244141,0.0305176
176,-1,668,663,1.02234,0.473022,0.0152588,0.0762939,55,0.259399,0.0152588
177,0,682,680,0.976562,0.488281,0,0.0915527,55,0.259399,0.0305176
178,0,689,640,0.961304,0.488281,0.0152588,0.0915527,55,0.259399,0.0152588
179,0,682,689,0.991821,0.473022,0.0152588,0.0915527,55,0.274658,0.0152588
180,0,675,710,0.991821,0.488281,0.0152588,0.0915527,55,0.244141,0.0305176
181,0,682,620,0.976562,0.488281,0.0152588,0.0762939,55,0.244141,0.0305176
182,0,744,690,0.793457,0.549316,0.0152588,0.228882,55,0.289917,0.0305176
183,0,851,674,0.534058,0.640869,0,0.289917,55,0.366211,0.0305176
184,0,668,715,0.900269,0.595093,0.0152588,0.244141,55,0.335693,0.0305176
185,0,682,654,0.976562,0.488281,0.0152588,0.213623,55,0.259399,0.0305176
186,0,668,605,1.00708,0.488281,0.0152588,0.213623,55,0.274658,0.0152588
187,0,682,670,0.976562,0.488281,0.0152588,0.213623,55,0.259399,0.0152588
188,0,661,658,1.02234,0.488281,0.0152588,0.213623,55,0.259399,0.0305176
189,0,655,699,1.00708,0.518799,0,0.244141,55,0.289917,0.0152588
190,0,744,683,0.747681,0.595093,0,0.259399,55,0.335693,0.0305176
191,0,744,661,0.762939,0.579834,0.0152588,0.244141,55,0.320435,0.0305176
192,0,648,668,1.0376,0.50354,0,0.213623,55,0.274658,0.0305176
193,0,753,705,0.717163,0.610352,0.0152588,0.259399,55,0.335693,0.0305176
194,0,675,686,0.991821,0.488281,0.0152588,0.213623,55,0.259399,0.0305176
195,0,668,659,1.00708,0.488281,0.0152588,0.213623,55,0.259399,0.0305176
196,0,648,670,1.0376,0.50354,0.0152588,0.213623,55,0.259399,0.0305176
197,0,744,675,0.793457,0.549316,0,0.106812,55,0.289917,0.0305176
198,0,675,699,0.991821,0.488281,0.0152588,0.0915527,55,0.259399,0.0152588
199,0,753,700,0.778198,0.549316,0.0152588,0.106812,55,0.289917,0.0305176
200,0,655,691,1.02234,0.50354,0.0152588,0.0915527,55,0.274658,0.0152588
201,0,682,629,0.976562,0.488281,0.0152588,0.0762939,55,0.244141,0.0305176
202,0,661,673,1.0376,0.473022,0.0152588,0.0915527,55,0.274658,0.0152588
203,-1,682,644,0.976562,0.488281,0,0.0915527,55,0.244141,0.0305176
204,-1,668,660,1.02234,0.473022,0,0.0915527,55,0.259399,0.0152588
205,-1,661,664,1.00708,0.50354,0.0152588,0.0915527,55,0.244141,0.0305176
206,0,682,655,0.976562,0.488281,0.0152588,0.0915527,55,0.259399,0.0152588
207,0,682,676,0.976562,0.488281,0.0152588,0.0915527,55,0.259399,0.0152588
208,0,728,664,0.839233,0.534058,0.0152588,0.0915527,55,0.305176,0.0152588
209,0,675,704,0.976562,0.50354,0,0.0915527,55,0.259399,0.0305176
210,0,661,674,1.00708,0.50354,0.0152588,0.0915527,55,0.274658,0.0152588
211,0,712,651,0.930786,0.473022,0,0.213623,55,0.274658,0.0152588
212,0,648,660,1.05286,0.488281,0.0152588,0.213623,55,0.274658,0.0152588
213,0,728,666,0.808716,0.564575,0.0152588,0.244141,55,0.320435,0.0152588
214,0,655,674,1.02234,0.50354,0,0.228882,55,0.259399,0.0305176
215,0,661,663,1.00708,0.50354,0,0.228882,55,0.259399,0.0305176
216,0,661,646,1.05286,0.457764,0.0152588,0.0915527,55,0.259399,0.0152588
217,0,682,676,0.976562,0.488281,0,0.0915527,55,0.259399,0.0305176
218,0,642,683,0.839233,0.717163,0.0152588,0.152588,55,0.411987,0.0305176
219,0,675,677,0.976562,0.50354,0,0.106812,55,0.259399,0.0305176
220,0,675,686,0.991821,0.488281,0.0152588,0.0915527,55,0.259399,0.0152588
221,-1.23859,675,664,0.991821,0.488281,0.0152588,0.0915527,55,0.259399,0.0152588
222,-3.94635,675,665,0.991821,0.488281,0.0152588,0.0915527,55,0.259399,0.0152588
223,-5.99168,697,703,0.900269,0.534058,0.0152588,0.0915527,57,0.274658,0.0305176
224,-4.3397,682,679,0.961304,0.50354,0,0.0915527,55,0.274658,0.0305176
225,-1.43889,648,698,1.0376,0.50354,0.0152588,0.0915527,54,0.274658,0.0152588
226,-1.60244,655,659,1.0376,0.488281,0.0152588,0.213623,56,0.274658,0.0152588
227,-4.58246,661,685,1.05286,0.457764,0.0152588,0.198364,55,0.274658,0.0152588
228,-5.95663,648,660,1.05286,0.488281,0,0.213623,57,0.259399,0.0305176
229,-3.68376,642,683,1.06812,0.488281,0,0.213623,55,0.259399,0.0305176
230,-1.13721,655,662,1.08337,0.442505,0.0152588,0.198364,54,0.259399,0.0152588
231,0,668,621,1.0376,0.457764,0.0152588,0.0762939,55,0.274658,0.0152588
232,0,668,668,1.05286,0.442505,0,0.0915527,55,0.259399,0.0152588
233,0,655,653,1.06812,0.457764,0.0152588,0.0915527,55,0.274658,0.0152588
234,0,655,656,1.0376,0.488281,0.0152588,0.0915527,55,0.274658,0.0152588
235,0,744,679,0.762939,0.579834,0.0152588,0.106812,55,0.320435,0.0305176
236,0,682,661,0.976562,0.488281,0,0.213623,55,0.259399,0.0305176
237,0,720,709,0.854492,0.534058,0,0.244141,55,0.289917,0.0305176
238,0,712,642,0.915527,0.488281,0.0152588,0.213623,55,0.259399,0.0305176
239,0,753,738,0.778198,0.549316,0.0152588,0.244141,55,0.305176,0.0305176
240,0,780,684,0.656128,0.62561,0.0152588,0.274658,55,0.366211,0.0305176
241,0,682,683,0.976562,0.488281,0,0.0915527,55,0.259399,0.0305176
242,0,642,692,0.671387,0.88501,0.0305176,0.198364,55,0.50354,0.0305176
243,0,648,706,0.595093,0.946045,0.0152588,0.183105,55,0.534058,0.0457764
244,0,720,706,0.869751,0.518799,0,0.106812,55,0.274658,0.0305176
245,0,682,662,0.976562,0.488281,0.0152588,0.0915527,55,0.259399,0.0305176
246,-1,682,681,0.976562,0.488281,0.0152588,0.0762939,55,0.259399,0.0152588
247,-1,668,640,1.00708,0.488281,0,0.0915527,55,0.259399,0.0152588
248,-1,744,667,0.808716,0.534058,0.0152588,0.106812,55,0.305176,0.0152588
249,0,661,696,1.00708,0.50354,0.0152588,0.0762939,55,0.259399,0.0152588
250,0,728,659,0.854492,0.518799,0.0152588,0.106812,55,0.289917,0.0152588
251,0,661,711,1.02234,0.488281,0.0152588,0.0915527,55,0.259399,0.0305176
252,0,682,672,1.00708,0.457764,0.0305176,0.0915527,55,0.274658,0
253,0,655,671,1.06812,0.457764,0.0305176,0.0915527,55,0.274658,0
254,0,668,703,1.0376,0.457764,0,0.0915527,55,0.274658,0.0305176
255,0,682,648,1.00708,0.457764,0,0.213623,55,0.244141,0.0305176
256,0,682,709,1.00708,0.457764,0.0305176,0.213623,55,0.244141,0.0305176
257,0,642,636,1.09863,0.457764,0,0.244141,55,0.244141,0.0305176
258,0,642,657,1.06812,0.488281,0,0.213623,55,0.274658,0.0305176
259,0,762,652,0.762939,0.549316,0,0.244141,55,0.335693,0
260,0,682,676,0.976562,0.488281,0.0305176,0.213623,55,0.274658,0
261,0,655,671,1.0376,0.488281,0.0305176,0.213623,55,0.274658,0
262,0,728,679,0.823975,0.549316,0,0.244141,55,0.274658,0.0305176
263,0,642,657,1.06812,0.488281,0,0.213623,55,0.274658,0.0305176
264,0,668,640,1.00708,0.488281,0,0.0915527,55,0.274658,0.0305176
265,0,682,682,0.88501,0.579834,0,0.12207,55,0.335693,0.0305176
266,0,655,680,1.0376,0.488281,0,0.0915527,55,0.244141,0.0305176
267,0,682,655,0.976562,0.488281,0,0.0915527,55,0.274658,0.0305176
268,0,655,687,1.00708,0.518799,0,0.0915527,55,0.274658,0.0305176
269,-1,697,686,0.946045,0.488281,0,0.0915527,55,0.244141,0.0305176
270,-1,744,711,0.732422,0.610352,0,0.0915527,55,0.305176,0.0305176
271,-1,682,691,0.976562,0.488281,0,0.0915527,55,0.244141,0.0305176
272,0,668,629,1.00708,0.488281,0,0.0915527,55,0.244141,0.0305176
273,0,697,682,0.946045,0.488281,0,0.0915527,55,0.244141,0.0305176
274,0,668,636,1.00708,0.488281,0,0.0915527,55,0.274658,0.0305176
275,0,682,694,0.946045,0.518799,0,0.0915527,55,0.274658,0.0305176
276,0,668,649,1.00708,0.488281,0.0305176,0.0915527,55,0.274658,0
277,0,655,665,1.0376,0.488281,0.0305176,0.213623,55,0.274658,0
278,0,668,651,0.976562,0.518799,0,0.213623,55,0.274658,0.0305176
279,0,712,694,0.88501,0.518799,0,0.244141,55,0.274658,0.0305176
280,0,668,659,0.915527,0.579834,0.0305176,0.244141,55,0.335693,0.0305176
281,0,642,637,1.06812,0.488281,0,0.213623,55,0.274658,0
282,0,642,635,1.06812,0.488281,0,0.244141,55,0.244141,0.0305176
283,0,668,657,1.00708,0.488281,0.0305176,0.213623,55,0.274658,0
284,0,668,677,0.976562,0.518799,0,0.213623,55,0.274658,0.0305176
285,0,642,662,1.06812,0.488281,0,0.213623,55,0.274658,0.0305176
286,0,655,662,1.0376,0.488281,0,0.213623,55,0.274658,0.0305176
287,0,642,661,1.0376,0.518799,0,0.213623,55,0.274658,0.0305176
288,0,642,665,0.976562,0.579834,0,0.274658,55,0.335693,0.0305176
289,0,655,644,1.0376,0.488281,0.0305176,0.213623,55,0.274658,0
290,0,630,680,1.12915,0.457764,0.0305176,0.183105,55,0.274658,0
291,0,655,665,1.0376,0.488281,0.0305176,0.0915527,55,0.305176,0
292,0,682,703,0.946045,0.518799,0,0.0915527,55,0.274658,0.0305176
293,0,668,679,1.00708,0.488281,0,0.0915527,55,0.244141,0.0305176
294,0,668,670,0.976562,0.518799,0,0.0915527,55,0.274658,0.0305176
295,0,642,679,0.976562,0.579834,0,0.12207,55,0.335693,0.0305176
296,-1.16291,655,629,1.00708,0.518799,0,0.0915527,55,0.274658,0.0305176
297,-3.75605,655,667,1.0376,0.488281,0,0.12207,55,0.244141,0.0305176
298,-5.96913,668,628,1.00708,0.488281,0,0.0915527,56,0.274658,0.0305176
299,-4.51348,682,693,0.976562,0.488281,0.0305176,0.0915527,55,0.274658,0.0305176
300,-1.55318,682,697,1.00708,0.457764,0,0.0915527,54,0.274658,0.0305176
